HOSP_ID,HOSPITAL_NAME,FIRM_TYPE,HOSPITAL_TYPE,ADDRESS,ADDRESS1,CITY,STATE,ZIP_CODE,PHONE,COUNTY,WEBSITE,HOSPITAL_OWNERSHIP,STATUS,NUMBER_BEDS,EST_READMISSION_PENALTY_FY2015,READMISSION_RATE_PENALTY_FY_2014,EST_READMISSION_PENALTY_FY2014,READMISSION_RATE_PENALTY_FY_2013,DATE_FISCAL_YEAR_END,TOT_PATIENT_REVENUE,INPATIENT_REVENUE,OUTPATIENT_REVENUE,PATIENT_DISCOUNTS,NET_PATIENT_REVENUE,NET_MEDICARE_REVENUE,NET_MEDICAID_REVENUE,PCT_PATIENT_DISCOUNTS,TOT_SALARIES,TOTAL_CONTRACT_LABOR,LABOR_COMP_RATIO,NET_INCOME,NUMBER_EMPLOYEES,NUMBER_AFFILIATED_PHYSICIANS,AVERAGE_LENGTH_OF_STAY,BED_UTILIZATION,AVG_DAILY_CENSUS,TOTAL_DAYS,INPATIENT_PART_C_DAYS,BIRTHS,TOTAL_ER_VISITS,PCT_MEDICARE_ER_ADMITTED,OUTPATIENT_SURGERIES,INPATIENT_SURGERIES,TOT_SURGERIES,LATITUDE,LONGITUDE
16986,VA Stars & Stripes Healthcare Network (VISN 4),Health System,Health System,323 N. Shore Drive,Suite 400,Pittsburgh,PA,15212,412.822.3316,PA - Allegheny,www.visn4.va.gov/,Governmental - Federal,Active,4044,,,,,,,,,,,,,,,,,,,,,,,,,,10422.36,,,,,40.4478,-80.0201
16987,VA Capitol Health Care Network (VISN 5),Health System,Health System,849 International Drive,Suite 275,Linthicum,MD,21090,202.745.8000,MD - Anne Arundel,www.va.gov/visn5/,Governmental - Federal,Active,987,,,,,,,,,,,,,,,,,,,,,,,,,,30600,,,663,,39.2073,-76.6753
16988,VA Mid - Atlantic Health Care Network (VISN 6),Health System,Health System,300 W. Morgan St.,Suite 700,Durham,NC,27701,919.956.5541,NC - Durham,www.visn6.va.gov/,Governmental - Federal,Active,3637,,,,,,,,,,,,,,,,,,,,,,,,,,89459.1,,,7588,,35.9978,-78.9012
16989,VA Southeast Network (VISN 7),Health System,Health System,3700 Crestwood Parkway,Suite 500,Duluth,GA,30096,678.924.5700,GA - Gwinnett,www.southeast.va.gov/,Governmental - Federal,Active,5173,,,,,,,,,,,,,,,,,,,,,,,,,,21871.86,,,1940,,33.9463,-84.128
16990,VA Sunshine Healthcare Network (VISN 8),Health System,Health System,140 Fountain Pkwy,Suite 600,St. Petersburg,FL,33716,727.575.8069,FL - Pinellas,www.visn8.va.gov/,Governmental - Federal,Active,2546,,,,,,,,,,,,,,,,,,,,,,,,,,93076.02,,,9267,,27.8906,-82.6623
16991,VA Mid South Healthcare Network (VISN 9),Health System,Health System,1801 West End Avenue,Suite 600,Nashville,TN,37203,615.695.2200,TN - Davidson,www.visn9.va.gov/,Governmental - Federal,Active,2610,,,,,,,,,,,,,,,,,,,,,,,,,,97621.14,,,4980,,36.1531,-86.796
16992,St Elizabeth - Falmouth,Hospital,Short Term Acute Care Hospital,512 South Maple Ave.,,Falmouth,KY,41040,859.572.3500,KY - Pendleton,www.stelizabeth.com,,Active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.6751,-84.3343
16993,VA Healthcare System Of Ohio (VISN 10),Health System,Health System,11500 Northlake Drive,Suite 200,Cincinnati,OH,45249,513.861.3100,OH - Hamilton,www.visn10.va.gov/,Governmental - Federal,Active,2270,,,,,,,,,,,,,,,,,,,,,,,,,,66893.64,,,3693,,39.2759,-84.3478
16994,VA Veterans In Partnership Healthcare Network (VISN 11),Health System,Health System,2215 Fuller Rd,,Ann Arbor,MI,48105,800.361.8387,MI - Washtenaw,www.visn11.va.gov,Governmental - Federal,Active,6400,,,,,,,,,,,,,,,,,,,,,,,,,,82359.9,,,3716,,42.2874,-83.719
16995,VA Great Lakes Health Care System (VISN 12),Health System,Health System,11301 W. Cermak Road,Suite 810,Westchester,IL,60154,708.492.3900,IL - Cook,www.visn12.va.gov/,Governmental - Federal,Active,5122,,,,,,,,,,,,,,,,,,,,,,,,,,26520,,,3264,,41.8478,-87.9048
16996,VA Heartland Network (VISN 15),Health System,Health System,1201 Walnut Street,Suite #800,Kansas City,MO,64106,816.701.3000,MO - Jackson,www.visn15.va.gov/,Governmental - Federal,Active,2484,,,,,,,,,,,,,,,,,,,,,,,,,,50461.44,,,1490,,39.0998,-94.5822
16997,VA South Central VA Health Care Network (VISN 16),Health System,Health System,715 S. Pear Orchard Road,Plaza 1,Ridgeland,MS,39157,601.206.6900,MS - Madison,www.visn16.va.gov/,Governmental - Federal,Active,5048,,,,,,,,,,,,,,,,,,,,,,,,,,48133.8,,,1490,,32.4041,-90.1235
16998,VA Heart Of Texas Health Care Network (VISN 17),Health System,Health System,2301 East Lamar Blvd.,Suite 650,Arlington,TX,76006,817.652.1111,TX - Tarrant,www.heartoftexas.va.gov/,Governmental - Federal,Active,2643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.7619,-97.07
16999,VA Southwest Health Care Network (VISN 18),Health System,Health System,6950 E. Williams Field Road,,Mesa,AZ,85212,602.222.2681,AZ - Maricopa,www.southwest.va.gov/,Governmental - Federal,Active,1783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.3071,-111.685
17000,CarolinaEast Health System,Health System,Health System,2000 Neuse Blvd,,New Bern,NC,28561,252.633.8111,NC - Craven,www.carolinaeasthealth.com,Governmental - County,Active,264,0,,0,,,839761932,469185647,370576285,537923937,301837995,96717535,17384459,0.6405,122608755,536573,0.417148192,25239030,1893,262,4.935143288,0.583675799,,58896,,1153,75609.3551,,9978,3569,13547,35.1119,-77.066
17001,VA Rocky Mountain Network (VISN 19),Health System,Health System,4100 E. Mississippi Ave.,Suite 1100,Glendale,CO,80246,303.756.9279,CO - Denver,www.visn19.va.gov/,Governmental - Federal,Active,1913,,,,,,,,,,,,,,,,,,,,,,,,,,17079.9,,,1088,,39.6966,-104.936
17002,VA Northwest Network (VISN 20),Health System,Health System,1601 4th Plain Blvd,Building 17,Vancouver,WA,98661,360.619.5925,WA - Clark,www.visn20.med.va.gov/,Governmental - Federal,Active,2262,,,,,,,,,,,,,,,,,,,,,,,,,,10404,,,1989,,45.638,-122.658
17003,VA Sierra Pacific Network (VISN 21),Health System,Health System,201 Walnut Avenue,,Mare Island,CA,94592,707.562.8350,CA - Solano,www.visn21.va.gov/,Governmental - Federal,Active,3143,,,,,,,,,,,,,,,,,,,,,,,,,,19355.52,,,1658,,38.1006,-122.273
17004,Chester Mental Health Center,Hospital,Short Term Acute Care Hospital,Chester Road,,Chester,IL,62233,618.826.4571,IL - Randolph,,,Active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.8975,-89.8182
17005,VA Desert Pacific Healthcare Network (VISN 22),Health System,Health System,300 Oceangate,Suite 700,Long Beach,CA,90802,562.826.5963,CA - Los Angeles,www.desertpacific.va.gov/,Governmental - Federal,Active,2876,,,,,,,,,,,,,,,,,,,,,,,,,,31947.42,,,3553,,33.7672,-118.199
17006,VA Midwest Health Care Network (VISN 23),Health System,Health System,2805 Dodd Road,Suite 250,Ewagan,MN,55121,651.405.5600,MN - Dakota,www.visn23.va.gov/,Governmental - Federal,Active,3826,,,,,,,,,,,,,,,,,,,,,,,,,,29343.36,,,867,,44.8551,-93.1285
17007,VA Connecticut Healthcare System - Newington Campus,Hospital,VA Hospital,555 Willard Avenue,,Newington,CT,6111,860.666.6951,CT - Hartford,www.connecticut.va.gov/,Governmental - Federal,Active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.7025,-72.7346
17008,Hays Medical Center Health System,Health System,Health System,2220 Canterbury Drive,,Hays,KS,67601,785.623.5000,KS - Ellis,www.haysmed.com/,Voluntary Nonprofit - Other,Active,139,0,,5888.850054,,,550545510,217350754,333194756,359936724,190608786,53254474,4792891,0.6537,79843985,300307,0.523823236,12638634,1201,122,4.957804332,0.493485759,,26554,,659,16690.92523,,4817,2394,6576,38.8785,-99.2992
17009,Manchester VA Medical Center (VA New Hampshire Healthcare System),Hospital,VA Hospital,718 Smyth Road,,Manchester,NH,3104,603.624.4366,NH - Hillsborough,www.manchester.va.gov/,Governmental - Federal,Active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.0123,-71.4388
17010,Batavia VA Medical Center (VA Western New York Healthcare System),Hospital,VA Hospital,222 Richmond Avenue,,Batavia,NY,14020,585.297.1000,NY - Genesee,www.buffalo.va.gov/batavia.asp,Governmental - Federal,Active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.0091,-78.1984
17011,VA New Jersey Health Care System - Lyons Campus,Hospital,VA Hospital,151 Knollcraft Rd,,Lyons,NJ,7939,908.647.0180,NJ - Somerset,www.newjersey.va.gov/,Governmental - Federal,Active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.6853,-74.5475
17012,Union Hospital Health Group,Health System,Health System,1606 N. 7th St.,,Terre Haute,IN,47804,812.238.7000,IN - Vigo,www.myunionhospital.org/unionhospital/,Voluntary Nonprofit - Other,Active,320,486767.6275,,175525.7132,,,1207435666,494367488,713068178,800776255,406659411,108883987,35670561,0.6632,109977187,2413546,0.276431962,8200109,1747,250,4.642939775,0.554666096,,68228,,1755,64411.76844,,11207,4965,15055,39.4848,-87.407
17013,VA NY Harbor Health Care System - Brooklyn Campus,Hospital,VA Hospital,800 Poly Place,,Brooklyn,NY,11209,718.836.6600,NY - Kings,www.nyharbor.va.gov/,Governmental - Federal,Active,,,,,,,,,,,,,,,,,,,,,,,,,,,26392.5,,,1546,,40.6102,-74.0271
17014,VA Hudson Valley Health Care Sytem - Castle Point Campus,Hospital,VA Hospital,41 Castle Point Rd,,Wappingers Falls,NY,12590,845.831.2000,NY - Dutchess,www.hudsonvalley.va.gov/,Governmental - Federal,Active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.5432,-73.9469
17015,VA NY Harbor Health Care System - St Albans Campus,Hospital,VA Hospital,179-00 Linden Blvd,,Jamaica,NY,11425,718.526.1000,NY - Queens,www.nyharbor.va.gov/,Governmental - Federal,Active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.6927,-73.7705
17016,Methodist Hospitals Midlake,Hospital,Short Term Acute Care Hospital,2269 West 25th Ave,,Gary,IN,46407,219.886.4000,IN - Lake,www.methodisthospitals.org/,,Active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17017,VA Butler Medical Center,Hospital,VA Hospital,325 New Castle Rd.,,Butler,PA,16001,800.362.8262,PA - Butler,www.butler.va.gov/,Governmental - Federal,Active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.8752,-79.9447
17018,Perry Point VA Medical Center (VA Maryland Health Care System),Hospital,VA Hospital,Avenue D,,Perry Point,MD,21902,800.949.1003,MD - Cecil,www.maryland.va.gov/facilities/perry_point_va_medical_center.asp,Governmental - Federal,Active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.5519,-76.0667
17019,Central Alabama Veterans Health Care System - East Campus,Hospital,VA Hospital,2400 Hospital Road,,Tuskegee,AL,36083,334.727.0550,AL - Macon,www.centralalabama.va.gov/,Governmental - Federal,Active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.436,-85.7071
17020,Mayo Regional Hospital System,Health System,Health System,897 West Main St,,Dover-Foxcroft,ME,4426,207.564.8401,ME - Piscataquis,www.mayohospital.com/index.php,Governmental - Hospital District,Active,25,,,,,,81357828,13737610,67620218,36593129,44764699,9446977,6566648,0.4497,,,0.131903132,453485,370,48,3.570567986,0.430136986,,4149,,139,12962.16,,998,186,1137,45.1877,-69.2379
17021,Lake City VA Medical Center (North Florida/south Georgia VA Healthcare System),Hospital,VA Hospital,619 South Marion Avenue,,Lake City,FL,32025,386.755.3016,FL - Columbia,www.northflorida.va.gov/,Governmental - Federal,Active,,,,,,,,,,,,,,,,,,,,,,,,,,,8190.6,,,,,30.1844,-82.637
17022,Lexington VA Medical Center - Cooper Division,Hospital,VA Hospital,1101 Veterans Drive,,Lexington,KY,40502,859.281.4900,KY - Fayette,www.lexington.va.gov/,Governmental - Federal,Active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.0289,-84.5063
17023,Tennessee Valley VA Health Care System - York Campus,Hospital,VA Hospital,3400 Lebanon Pike,,Murfreesboro,TN,37129,615.867.6000,TN - Rutherford,www.tennesseevalley.va.gov/,Governmental - Federal,Active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.8596,-86.3911
17024,Cleveland VA Medical Center - Brecksville Campus (Closed 2012),Hospital,VA Hospital,10000 Brecksville Road,,Brecksville,OH,44141,440.526.3030,OH - Cuyahoga,www.cleveland.va.gov/visitors/campus.asp,Governmental - Federal,Closed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.2915,-81.6271
17025,VA Northern Indiana Health Care System - Fort Wayne Campus,Hospital,VA Hospital,2121 Lake Avenue,,Fort Wayne,IN,46805,260.426.5431,IN - Allen,www.northernindiana.va.gov/,Governmental - Federal,Active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.0898,-85.1108
17026,Colery - Oneil VA Medical Center (VA Eastern Kansas Health Care System),Hospital,VA Hospital,2200 SW Gage Blvd,,Topeka,KS,66622,785.350.3111,KS - Shawnee,www.topeka.va.gov/,Governmental - Federal,Active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.0287,-95.7249
17027,Crescent Hospital System,Health System,Health System,2600 West Pleasant Run,,Lancaster,TX,75146,469.297.5321,TX - Dallas,www.crescenthospitalsystem.com/,Proprietary - Corporation,Active,75,,,,,,87406469,55909333,31497136,51519200,35887269,8771776,,0.5894,14139869,624599,0.430640877,-7482837,234,6,4.653831491,0.444748858,,12207,,13,,,,,,32.6043,-96.8106
17028,St Louis VA Medical Center - Jefferson Barracks Division,Hospital,VA Hospital,1 Jefferson Barracks Dr.,,St. Louis,MO,63125,314.652.4100,MO - Saint Louis,www.stlouis.va.gov/,Governmental - Federal,Active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.5093,-90.2892
17029,Towbin Healthcare Center (Central Arkansas VA Health Care System),Hospital,VA Hospital,2200 Fort Roots Drive,,North Little Rock,AR,72114,501.257.1000,AR - Pulaski,www.littlerock.va.gov/,Governmental - Federal,Active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.7733,-92.2892
17030,New Orleans VA Medical Center (Southeast Louisiana VA Health Care System),Hospital,VA Hospital,1601 Perdido Street,,New Orleans,LA,70112,800.935.8387,LA - Orleans,www.neworleans.va.gov/,Governmental - Federal,Active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.9537,-90.0797
17031,St Vincent Health Services,Health System,Health System,2800 Main Street,,Bridgeport,CT,6606,203.576.6000,CT - Fairfield,www.stvincents.org/,Voluntary Nonprofit - Other,Active,387,1181316.273,,716614.0465,,,1286563894,707423999,579139895,820219449,466344445,94916695,,0.6375,194769326,1473747,0.479668237,37123419,2480,319,5.260290404,0.706517242,,83323,,1066,91598.50552,,861,4370,4250,41.2004,-73.203
17032,Kerrville VA Medical Center (South Texas VA Health Care System),Hospital,VA Hospital,3600 Memorial Blvd.,,Kerrville,TX,78028,866.487.1653,TX - Kerr,www.southtexas.va.gov/kd.asp,Governmental - Federal,Active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.0136,-99.1166
17033,El Paso VA Medical Center (El Paso VA Health Care System),Hospital,VA Hospital,5001 N. Piedras,,El Paso,TX,79930,915.564.6100,TX - El Paso,www.elpaso.va.gov/,Governmental - Federal,Active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.8206,-106.461
17034,American Lake Division Medical Center (VA Puget Sound Healthcare System),Hospital,VA Hospital,9600 Veterans Drive,,Tacoma,WA,98493,253.582.8440,WA - Pierce,www.pugetsound.va.gov/,Governmental - Federal,Active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.2442,-122.359
17035,Portland VA Medical Center (Vancouver Campus),Hospital,VA Hospital,1601e Fourth Plain Blvd.,,Vancouver,WA,98661,360.696.4061,WA - Clark,www.portland.va.gov/,Governmental - Federal,Active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.6395,-122.655
17036,VA Palo Alto Healthcare System (Livermore Campus),Hospital,VA Hospital,4951 Arroyo Road,,Livermore,CA,94550,925.373.4700,CA - Alameda,www.paloalto.va.gov/,Governmental - Federal,Active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.638,-121.764
17037,VA Palo Alto Healthcare System (Menlo Park Campus),Hospital,VA Hospital,795 Willow Road,,Menlo Park,CA,94025,650.493.5000,CA - San Mateo,www.paloalto.va.gov/,Governmental - Federal,Active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.4651,-122.157
17038,Matsunaga VA Medical Center (VA Pacific Islands Healthcare System),Hospital,VA Hospital,459 Patterson Road,,Honolulu,HI,96819,808.433.0600,HI - Honolulu,www.hawaii.va.gov/,Governmental - Federal,Active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.3634,-157.892
17039,Memorial Health System (Marietta OH),Health System,Health System,401 Matthew Street,,Marietta,OH,45750,740.374.1400,OH - Washington,www.mmhospital.org/,Voluntary Nonprofit - Other,Active,166,26387.6359,,90340.94982,,,879661627,248194989,631466638,543020094,336641533,65373740,23991270,0.6173,128186624,1522780,0.493105635,1218683,1993,231,3.625813569,0.515893712,,32868,,700,58007.97253,,6725,1932,8657,39.4311,-81.4647
17040,VA Black Hills Healthcare System (Hot Springs Campus),Hospital,VA Hospital,500 North 5th Street,,Hot Springs,SD,57747,800.764.5370,SD - Fall River,www.blackhills.va.gov/,Governmental - Federal,Active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.4357,-103.474
17041,Carson - Tahoe Regional Healthcare,Health System,Health System,1600 Medical Parkway,,Carson City,NV,89703,775.445.8000,NV - Carson City,www.carsontahoe.com/,Voluntary Nonprofit - Other,Active,192,79284.97995,,110641.3342,,,875606613,494121117,381485496,642296230,233310383,86606043,7855093,0.7335,74841315,318919,0.330096046,6770593,1083,220,4.335603775,0.616414619,,44557,,910,32890.92,,8971,2623,11594,39.2021,-119.784
17042,University Of Mississippi Healthcare,Health System,Health System,2500 North State Street,,Jackson,MS,39216,601.984.1000,MS - Hinds,www.ummchealth.com/,Governmental - State,Active,798,251442.5586,,16733.03639,,,2700089334,1474753279,1225336055,1994342434,705746899.8,164442757.6,323387411.4,0.7386,294263878.2,151267,0.41815443,55378396.93,6352,627,6.32159332,0.641884474,,194002.0543,,2982,142310.1401,,11598,12463,20610,32.3287,-90.1753
17043,AMG Specialty Hospital of Slidell,Hospital,Long Term Acute Care Hospital,1400 Lindberg Drive,,Slidell,LA,70458,985.326.0440,LA - Saint Tammany,www.amgslidell.com,Proprietary - Corporation,Active,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.2825,-89.7541
17044,St Josephs Childrens Hospital,Hospital,Childrens Hospital,3001 W. Dr. Martin Luther King Jr. Blvd.,,Tampa,FL,33607,813.554.8500,FL - Hillsborough,www.sjbhealth.org/home_childrens.cfm?id=585,Voluntary Nonprofit - Other,Active,186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.9815,-82.491
17045,St Josephs Womens Hospital,Hospital,Short Term Acute Care Hospital,3030 W. Dr. Martin Luther King Jr. Blvd.,,Tampa,FL,33607,813.879.4730,FL - Hillsborough,www.sjbhealth.org/home_womens.cfm?id=586,Voluntary Nonprofit - Other,Active,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.9815,-82.4917
17046,St Josephs Hospital - North,Hospital,Short Term Acute Care Hospital,4211 Van Dyke Road,,Lutz,FL,33558,813.443.7000,FL - Hillsborough,www.sjbhealth.org//home_north.cfm?id=1087,Voluntary Nonprofit - Other,Active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.1279,-82.5067
17047,Kaiser Permanente Modest Medical Center,Hospital,Short Term Acute Care Hospital,4601 Dale Road,,Modesto,CA,95356,209.735.5000,CA - Stanislaus,www.kaiserpermanente.org/,,Active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.7081,-121.054
17048,Vacaville Medical Center,Hospital,Short Term Acute Care Hospital,One Quality Drive,,Vacaville,CA,95688,707.624.4000,CA - Solano,www.permanente.net/homepage/kaiser/pages/d148-top.html,Voluntary Nonprofit - Other,Active,112,0,0,0,0,31-Dec,,,,,,3715305,,,48981219,17538436,,-173842878,426,94,4.008589512,0.452140799,50.63976945,17734,7954,70,5446.823493,0.340306834,1279,187,1466,38.3882,-121.938
17049,Kaiser Permanente Richmond Medical Center,Hospital,Short Term Acute Care Hospital,901 Nevin Ave,,Richmond,CA,94801,510.307.1500,CA - Contra Costa,www.healthy.kaiserpermanente.org/health/care/!ut/p/a0/fcdncoageabqs3sa-awhol2nkn0ny9maf4qu3r56uweldtbrlz6q5ethuzmijuhts2ujojbwwfhxminswo__yku-ekzkprofo0qm07n03qt0gft2/,,Active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17050,Saratoga Hospital System,Health System,Health System,211 Church Street,,Saratoga Springs,NY,12866,518.587.3222,NY - Saratoga,www.saratogahospital.org/,Voluntary Nonprofit - Other,Active,171,122102.6454,,87062.3968,,,696131285,232275414,463855871,472524906,223606379,32883591,14015328,0.6787,100420233,45783,0.553937207,14803408,1588,256,5.71773704,0.726492029,,47097,,762,44502.05482,,2088,2816,4119,43.0847,-73.7961
17051,Orange County/Irvine Medical Center,Hospital,Short Term Acute Care Hospital,6640 Alton Parkway,,Irvine,CA,92618,949.932.5000,CA - Orange,www.healthy.kaiserpermanente.org/health/care/!ut/p/c5/hzblbomwgitp0hpyumpjiqsr_a2vqgjmg0xkqbgyocimnl70ag1nlqnpoxluosoclbxlmx8f61gbsr06qrorotgye9cwh9jh-wsaxlg5cqpx-bfz-b8aunn2y3305bmvhjmg0rwvsbacylk_l-7jzy46m1emwodsb814dq7qbkyaehytblztmne5zyxnwrymjbusn,Voluntary Nonprofit - Other,Active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.6582,-117.741
17052,Novant Health Kernersville Medical Center (FKA: Kernersville Medical Center),Hospital,Short Term Acute Care Hospital,1750 Kernersville Medical Parkway,,Kernersville,NC,27284,336.564.4000,NC - Forsyth,www.kernersvillemc.org/,,Active,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.0928,-80.0453
17053,Palm Bay Hospital,Hospital,Short Term Acute Care Hospital,1425 Malabar Road NE,,Palm Bay,FL,32907,321.434.8000,FL - Brevard,www.health-first.org/hospitals_services/pbch/,Voluntary Nonprofit - Other,Active,152,31553.65749,-3.00E-04,4428.036091,0,30-Sep,430105798,217999407,212106391,351375720,78730078,19829410,6392676,0.8169,32373186,71434,0.477735828,8827515,456,59,4.514431799,0.493348955,74.9890411,27371,5807,,39842.22,0.369353718,509,778,1287,27.9987,-80.631
17054,Best Fayette Medical Center(Closed),Hospital,Short Term Acute Care Hospital,125 Simpson Road,,Brownsville,PA,15417,724.364.7000,PA - Fayette,,,Closed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.9916,-79.8864
17055,Viera Hospital,Hospital,Short Term Acute Care Hospital,8745 N. Wickham Rd.,,Viera,FL,32940,321.434.9000,FL - Brevard,www.vierahospital.org/hospitals_services/viera/,Voluntary Nonprofit - Other,Active,84,9863.889142,-1.00E-03,10153.57435,0,30-Sep,323991619,153956487,170035132,247826906,76164713,16573773,2017048,0.7649,22924382,85480,0.350021328,4915281,332,38,3.85797717,0.473696219,39.7904824,14533,2473,,20307.26836,0.336466165,600,891,1491,28.2302,-80.7267
